codigo_imovel,endereco,bairro,tipo_imovel,area_total,quartos,banheiros,vagas_garagem,ano_construcao,preco
5011,"Rua B, 24",Bairro Novo,Apartamento,244.51,2,2,1,1978,124740.73
5869,"Rua B, 84",Bairro Novo,Sobrado,274.7,2,3,1,1950,696064.84
2501,"Rua C, 22",Bairro Novo,Casa,200.09,4,2,0,2011,971579.21
5870,"Rua B, 92",Bairro Novo,Apartamento,90.63,1,3,2,1958,899350.76
7692,"Rua C, 15",Centro,Casa,263.66,2,1,1,1987,936443.67
6373,"Rua B, 76",Centro,Sobrado,190.93,1,2,2,1982,907396.82
1962,"Rua C, 94",Centro,Apartamento,97.85,5,2,0,1980,393666.28
9887,"Rua A, 37",Centro,Sobrado,81.12,3,1,0,1979,760254.59
8226,"Rua A, 3",Centro,Casa,51.26,3,1,0,1971,385523.93
9944,"Rua C, 90",Centro,Apartamento,201.36,3,2,2,1968,709779.77
6270,"Rua C, 93",Vila,Apartamento,290.51,1,2,0,1970,230203.82
1870,"Rua B, 89",Bairro Novo,Casa,50.63,5,1,0,1995,539927.43
2623,"Rua C, 82",Bairro Novo,Casa,238.65,1,1,2,1959,565530.39
2908,"Rua A, 69",Bairro Novo,Sobrado,57.86,4,1,2,1992,661690.09
8775,"Rua B, 74",Bairro Novo,Casa,132.21,3,3,1,1986,135536.97
7831,"Rua C, 90",Centro,Casa,102.52,2,1,1,1966,290094.85
5443,"Rua A, 85",Bairro Novo,Sobrado,252.39,3,1,1,2003,833922.45
4256,"Rua B, 64",Bairro Novo,Casa,155.01,5,1,2,1973,669780.84
1998,"Rua C, 68",Centro,Casa,61.17,3,1,1,2018,323416.58
7997,"Rua A, 63",Vila,Apartamento,70.24,4,2,0,1957,748138.65
4203,"Rua B, 47",Vila,Sobrado,182.56,5,1,1,1992,469264.77
6071,"Rua A, 50",Vila,Apartamento,175.81,5,1,1,1978,825814.87
9995,"Rua C, 24",Vila,Casa,239.37,3,1,0,1979,996531.46
8015,"Rua C, 76",Centro,Apartamento,142.04,3,3,2,1953,810646.06
8312,"Rua B, 71",Centro,Sobrado,188.1,4,1,2,1952,468203.75
2418,"Rua A, 41",Vila,Casa,144.03,1,3,0,2016,802205.52
2439,"Rua A, 51",Vila,Apartamento,77.26,4,2,2,2014,193244.49
1804,"Rua B, 47",Bairro Novo,Casa,221.26,3,1,1,2016,167119.84
1370,"Rua C, 28",Centro,Apartamento,60.08,1,1,0,1955,191787.17
5098,"Rua A, 87",Bairro Novo,Sobrado,297.47,5,3,2,1987,916312.95
2873,"Rua C, 6",Vila,Sobrado,277.49,5,3,2,1980,164683.38
3767,"Rua C, 67",Centro,Sobrado,91.36,5,3,2,1999,181065.93
2617,"Rua A, 30",Centro,Casa,217.53,5,1,1,1974,804618.01
7938,"Rua C, 14",Centro,Casa,116.28,3,1,2,1985,809925.73
8951,"Rua A, 31",Vila,Sobrado,96.07,1,3,1,1995,719715.52
9842,"Rua A, 34",Centro,Apartamento,94.74,5,2,1,1989,470324.95
1327,"Rua B, 67",Vila,Apartamento,64.85,2,3,2,1953,594049.95
3898,"Rua C, 52",Bairro Novo,Casa,108.72,2,3,0,1982,336571.82
6514,"Rua C, 93",Vila,Sobrado,289.02,4,1,2,1954,418771.67
6513,"Rua B, 30",Centro,Apartamento,283.31,3,1,0,2006,160194.03
5683,"Rua A, 16",Vila,Apartamento,95.51,3,2,2,1979,106029.01
2759,"Rua A, 73",Bairro Novo,Apartamento,93.12,2,2,1,1967,801830.24
5889,"Rua C, 67",Centro,Sobrado,63.92,1,3,0,2007,214249.53
7056,"Rua B, 21",Vila,Casa,118.6,3,3,2,1988,770150.37
2913,"Rua C, 46",Centro,Casa,94.64,3,1,2,1984,590773.95
9460,"Rua C, 71",Vila,Sobrado,297.66,3,1,2,2018,544468.5
6065,"Rua B, 90",Centro,Apartamento,276.79,4,1,1,1980,897906.68
1634,"Rua C, 85",Centro,Apartamento,81.61,4,3,1,1990,483172.43
8639,"Rua B, 76",Vila,Sobrado,196.83,5,3,1,1966,658067.84
2738,"Rua C, 67",Vila,Apartamento,99.15,1,2,1,1996,476161.65
3087,"Rua A, 85",Centro,Apartamento,211.33,1,2,1,1975,393776.96
2024,"Rua B, 85",Centro,Sobrado,253.15,2,2,2,2019,495803.04
6385,"Rua B, 4",Centro,Sobrado,186.0,5,2,1,1983,684735.0
2926,"Rua A, 59",Vila,Casa,155.96,5,1,0,2016,717454.26
8608,"Rua C, 27",Vila,Apartamento,203.76,5,1,2,2007,469221.5
5794,"Rua B, 29",Centro,Casa,253.89,3,3,2,1970,392348.21
6679,"Rua A, 57",Bairro Novo,Apartamento,92.13,1,1,2,1974,459214.74
5932,"Rua A, 54",Bairro Novo,Sobrado,183.65,2,2,2,2017,902226.99
2533,"Rua B, 53",Vila,Apartamento,207.89,5,1,1,1982,191773.48
9987,"Rua C, 91",Centro,Casa,212.15,1,1,1,2007,673625.57
8453,"Rua C, 9",Bairro Novo,Sobrado,152.98,2,3,1,1977,849790.0
6046,"Rua B, 58",Bairro Novo,Casa,185.89,3,1,1,1958,576985.58
6322,"Rua C, 15",Bairro Novo,Apartamento,175.66,1,1,0,1990,121934.76
7545,"Rua A, 100",Bairro Novo,Sobrado,179.32,5,2,2,2008,451310.26
8254,"Rua B, 10",Bairro Novo,Casa,277.07,3,1,1,1974,728475.96
1847,"Rua C, 53",Centro,Sobrado,149.03,2,2,1,2011,138753.33
1117,"Rua C, 82",Bairro Novo,Sobrado,50.87,1,1,2,1956,665100.52
2090,"Rua B, 88",Centro,Sobrado,65.7,4,3,0,1994,184144.52
8032,"Rua A, 82",Vila,Sobrado,205.95,1,1,2,1950,619936.69
7059,"Rua A, 23",Bairro Novo,Casa,207.26,3,1,0,1991,461084.99
7015,"Rua C, 72",Centro,Apartamento,152.79,1,1,0,1958,951898.64
8243,"Rua B, 5",Centro,Apartamento,54.06,5,1,2,2020,461504.95
7843,"Rua A, 90",Bairro Novo,Casa,179.22,4,3,0,1968,302838.48
9702,"Rua B, 60",Bairro Novo,Apartamento,298.77,3,2,2,2017,507608.33
8568,"Rua A, 15",Centro,Apartamento,254.23,3,1,1,1992,132908.49
5840,"Rua C, 100",Bairro Novo,Apartamento,202.97,4,2,2,1996,472509.17
2869,"Rua B, 38",Centro,Sobrado,130.36,2,1,1,1951,862093.22
6557,"Rua C, 45",Vila,Sobrado,224.99,3,1,2,2019,742272.69
8262,"Rua B, 32",Bairro Novo,Apartamento,108.58,5,3,2,2019,329686.29
4749,"Rua C, 81",Vila,Casa,196.12,1,3,2,1999,753041.22
1032,"Rua B, 70",Vila,Casa,72.81,4,1,1,1995,588741.25
7439,"Rua A, 1",Centro,Sobrado,219.93,2,3,1,1992,837627.15
7883,"Rua A, 11",Centro,Apartamento,220.48,2,1,0,2014,813612.28
9969,"Rua C, 16",Vila,Sobrado,66.28,2,1,0,2006,389978.54
5229,"Rua A, 59",Vila,Sobrado,238.97,1,3,2,1996,903607.3
4979,"Rua A, 21",Vila,Sobrado,213.21,2,1,1,2018,270628.42
4877,"Rua B, 59",Centro,Apartamento,90.6,1,3,1,2012,770990.51
9775,"Rua B, 33",Vila,Apartamento,193.72,2,3,2,1997,342437.3
7984,"Rua A, 100",Centro,Sobrado,128.21,1,1,1,2016,552258.03
2631,"Rua B, 3",Centro,Apartamento,217.82,1,2,2,1998,477139.44
3822,"Rua C, 12",Centro,Casa,50.61,5,1,1,1962,124104.61
9354,"Rua B, 48",Bairro Novo,Apartamento,193.57,2,1,2,1972,569814.84
7279,"Rua B, 59",Vila,Casa,281.63,3,2,0,2000,914500.58
4764,"Rua B, 35",Vila,Apartamento,60.82,1,1,0,1980,131917.8
1736,"Rua B, 27",Centro,Apartamento,118.89,3,2,2,2002,653144.79
3618,"Rua B, 71",Centro,Apartamento,52.17,5,3,1,1959,165513.39
4698,"Rua C, 10",Centro,Sobrado,277.53,1,3,1,1986,704307.91
2920,"Rua C, 41",Vila,Casa,99.78,3,2,2,2014,490360.42
6494,"Rua B, 89",Bairro Novo,Casa,116.48,4,1,2,1988,860100.38
6477,"Rua C, 86",Centro,Sobrado,113.05,5,1,2,1995,220256.68
5934,"Rua A, 34",Bairro Novo,Sobrado,111.32,2,1,2,1950,412917.17
5258,"Rua B, 14",Centro,Casa,61.0,2,3,1,1985,265399.99
9323,"Rua A, 84",Bairro Novo,Apartamento,152.7,2,2,0,1989,777794.73
2805,"Rua A, 64",Bairro Novo,Sobrado,144.23,3,2,1,1977,659024.23
9126,"Rua B, 89",Bairro Novo,Casa,58.1,4,2,1,2012,257129.03
7796,"Rua C, 25",Bairro Novo,Casa,294.22,5,2,2,1950,150398.46
9614,"Rua B, 25",Centro,Casa,225.57,5,2,1,1952,661921.92
7882,"Rua C, 42",Bairro Novo,Sobrado,115.72,5,3,2,1982,440150.34
2000,"Rua C, 98",Bairro Novo,Casa,216.99,4,2,1,1986,490065.97
6240,"Rua B, 12",Vila,Sobrado,81.95,3,2,2,1955,611071.33
7112,"Rua B, 41",Vila,Apartamento,232.56,4,2,1,2003,686576.11
1611,"Rua B, 97",Centro,Sobrado,81.85,5,1,0,2007,942750.89
8348,"Rua C, 15",Bairro Novo,Sobrado,75.63,5,2,1,1956,849068.35
7120,"Rua C, 53",Vila,Sobrado,94.12,4,3,1,2005,358058.69
5422,"Rua A, 97",Vila,Sobrado,165.25,4,2,2,1982,962812.53
7323,"Rua C, 64",Centro,Sobrado,168.53,4,1,0,1986,599853.48
1307,"Rua C, 71",Vila,Apartamento,179.87,1,3,0,1961,811413.74
3863,"Rua B, 77",Vila,Apartamento,238.23,4,1,1,1952,786606.69
8501,"Rua C, 83",Bairro Novo,Casa,261.63,5,1,2,1980,558926.71
1601,"Rua C, 25",Vila,Sobrado,182.18,2,1,0,1971,850071.51
1428,"Rua B, 24",Bairro Novo,Sobrado,189.35,3,3,2,2012,508008.43
3930,"Rua C, 8",Vila,Casa,189.72,5,2,2,1961,326629.18
2507,"Rua A, 73",Centro,Sobrado,100.98,4,2,1,1962,525792.38
2482,"Rua A, 63",Bairro Novo,Casa,291.7,2,1,1,1981,934545.55
3871,"Rua B, 65",Bairro Novo,Sobrado,256.54,3,2,0,2008,779155.07
3678,"Rua B, 27",Centro,Casa,200.73,5,1,0,1978,998388.69
7684,"Rua A, 17",Vila,Sobrado,73.08,5,1,0,2003,530216.04
5017,"Rua A, 96",Centro,Apartamento,176.61,1,3,2,1963,512244.99
2520,"Rua B, 64",Bairro Novo,Apartamento,105.21,5,1,2,1980,791982.67
6645,"Rua B, 50",Centro,Apartamento,224.15,1,1,2,2001,830540.2
5687,"Rua C, 48",Bairro Novo,Apartamento,250.44,5,3,2,1986,362258.5
5144,"Rua B, 49",Bairro Novo,Casa,51.45,3,2,1,2004,919673.09
6982,"Rua C, 4",Vila,Sobrado,237.77,1,2,2,1978,348658.59
5208,"Rua A, 23",Bairro Novo,Apartamento,55.89,3,2,0,2007,675325.26
2810,"Rua B, 67",Vila,Apartamento,224.56,2,3,2,1995,532509.03
2941,"Rua C, 12",Centro,Casa,277.36,1,2,1,1996,651996.08
1444,"Rua B, 55",Bairro Novo,Casa,215.02,1,2,2,2019,649069.53
2296,"Rua B, 73",Centro,Casa,238.24,3,1,0,1987,406557.01
1955,"Rua B, 20",Bairro Novo,Sobrado,253.69,1,2,1,1990,619045.51
9912,"Rua A, 73",Bairro Novo,Casa,274.36,4,2,0,1954,637426.34
7458,"Rua B, 8",Bairro Novo,Sobrado,187.04,5,1,1,2011,698482.25
7013,"Rua C, 53",Centro,Apartamento,246.16,3,3,0,1980,301295.78
8281,"Rua B, 10",Centro,Sobrado,201.77,4,2,1,1960,969026.56
6907,"Rua B, 40",Vila,Sobrado,261.29,5,2,0,1970,137612.33
7880,"Rua B, 83",Bairro Novo,Apartamento,67.38,1,2,2,2006,475446.92
8514,"Rua A, 3",Centro,Sobrado,250.07,5,2,2,1957,110097.19
3459,"Rua C, 83",Vila,Apartamento,142.02,5,3,0,1983,435938.36
6676,"Rua A, 29",Bairro Novo,Apartamento,96.11,4,3,2,1978,179176.01
9332,"Rua B, 23",Vila,Apartamento,254.55,2,2,2,1998,273595.18
4638,"Rua C, 59",Centro,Casa,196.99,5,2,0,2010,502927.43
8673,"Rua B, 10",Vila,Sobrado,135.35,1,1,0,1971,288998.4
8454,"Rua B, 89",Centro,Apartamento,88.76,3,1,2,2000,550440.69
3423,"Rua A, 33",Vila,Sobrado,105.26,4,1,0,1970,659260.19
9838,"Rua A, 9",Centro,Casa,108.01,4,3,1,1992,352590.23
9607,"Rua C, 28",Bairro Novo,Sobrado,129.34,5,3,2,1961,547847.23
4727,"Rua B, 76",Vila,Casa,209.31,2,1,0,1988,434530.49
2274,"Rua C, 50",Bairro Novo,Apartamento,242.44,4,2,0,1959,435188.67
6890,"Rua C, 85",Bairro Novo,Apartamento,212.41,3,2,0,2010,255858.65
3833,"Rua A, 51",Centro,Apartamento,96.21,1,3,0,2011,794110.19
3292,"Rua A, 83",Bairro Novo,Apartamento,73.48,2,1,0,1979,698409.1
6245,"Rua A, 84",Bairro Novo,Apartamento,155.16,5,1,2,1983,723819.3
5134,"Rua A, 60",Bairro Novo,Apartamento,171.87,1,1,1,1989,324036.0
6117,"Rua C, 33",Bairro Novo,Sobrado,50.73,5,2,1,1973,424009.13
7204,"Rua A, 73",Centro,Casa,54.34,3,1,0,1991,768832.0
5819,"Rua B, 11",Centro,Sobrado,283.33,3,3,2,1974,807424.31
1910,"Rua B, 39",Vila,Casa,205.12,3,1,1,1961,921354.82
9456,"Rua B, 69",Bairro Novo,Apartamento,223.91,5,3,0,1985,121659.17
2010,"Rua A, 65",Centro,Sobrado,221.81,1,3,1,1988,477019.09
1374,"Rua A, 56",Centro,Apartamento,237.68,1,3,1,2018,941704.57
1109,"Rua A, 88",Centro,Apartamento,128.38,2,3,1,1953,986493.09
9022,"Rua B, 3",Centro,Sobrado,172.05,1,2,0,1964,998710.05
4004,"Rua C, 41",Centro,Apartamento,259.26,4,3,2,2018,542334.74
7286,"Rua A, 78",Bairro Novo,Casa,249.24,2,2,1,1979,978405.99
7197,"Rua C, 66",Vila,Sobrado,160.37,5,2,0,1989,976809.49
9224,"Rua B, 24",Vila,Casa,86.62,4,1,2,2010,228406.91
6743,"Rua C, 69",Bairro Novo,Sobrado,50.88,4,2,2,2020,859885.92
6604,"Rua A, 57",Centro,Apartamento,130.23,4,3,2,1967,996534.29
8668,"Rua A, 46",Bairro Novo,Casa,57.77,2,2,1,1996,790223.79
8083,"Rua B, 21",Bairro Novo,Sobrado,179.43,5,1,0,1994,536252.57
7602,"Rua B, 3",Centro,Casa,97.01,1,3,2,1970,796164.38
1890,"Rua C, 85",Vila,Apartamento,231.42,5,1,2,1971,432533.4
3851,"Rua B, 15",Centro,Casa,228.48,5,1,1,1962,546347.78
3298,"Rua B, 25",Centro,Sobrado,80.28,1,2,0,1986,592670.12
8380,"Rua A, 80",Vila,Apartamento,124.42,5,1,1,2000,348338.05
9336,"Rua B, 9",Centro,Casa,200.2,4,1,0,1973,356824.61
7555,"Rua A, 41",Bairro Novo,Apartamento,156.02,5,2,0,1961,774151.22
3328,"Rua A, 19",Centro,Sobrado,193.36,1,3,0,1976,300898.67
2451,"Rua B, 82",Vila,Apartamento,120.22,4,3,2,1958,721595.65
5834,"Rua C, 5",Vila,Sobrado,162.85,5,3,0,1974,517371.57
2612,"Rua A, 11",Bairro Novo,Casa,291.78,3,2,0,1995,826733.67
2493,"Rua B, 50",Centro,Sobrado,193.58,5,3,1,2005,495530.01
4149,"Rua A, 98",Bairro Novo,Apartamento,127.42,2,2,1,1998,480541.87
7354,"Rua C, 87",Centro,Sobrado,154.39,3,3,2,2005,769448.56
5764,"Rua A, 72",Bairro Novo,Apartamento,281.03,4,2,1,2003,782087.52
5871,"Rua A, 4",Vila,Apartamento,249.29,5,1,0,2018,162045.85
2725,"Rua C, 97",Vila,Casa,232.27,5,1,0,1973,159689.39
8429,"Rua A, 86",Centro,Casa,162.89,1,1,0,2014,859389.62
8023,"Rua B, 6",Centro,Apartamento,258.88,2,2,0,1987,777517.73
6169,"Rua C, 34",Centro,Sobrado,232.94,1,1,2,2007,445348.21
5200,"Rua C, 77",Vila,Sobrado,258.67,4,1,2,1971,973038.1
3873,"Rua A, 11",Centro,Casa,248.48,3,1,2,2003,198226.91
2930,"Rua C, 39",Vila,Sobrado,174.04,1,3,2,2008,157452.57
9492,"Rua A, 37",Centro,Casa,72.99,4,1,2,1993,123073.28
6804,"Rua A, 47",Vila,Sobrado,204.81,2,2,0,1996,202359.76
1627,"Rua B, 72",Bairro Novo,Casa,83.48,1,2,2,1976,909023.32
1619,"Rua C, 68",Centro,Apartamento,182.72,3,2,0,1988,235033.62
7891,"Rua C, 38",Bairro Novo,Apartamento,273.69,4,2,1,1985,741704.45
6091,"Rua A, 80",Bairro Novo,Casa,290.92,5,3,0,2017,206334.99
7900,"Rua A, 35",Centro,Apartamento,173.89,5,1,1,1990,394178.71
1380,"Rua C, 47",Bairro Novo,Sobrado,203.89,1,3,0,2019,574736.65
7112,"Rua C, 38",Centro,Casa,140.33,5,1,1,1966,290478.46
2426,"Rua B, 57",Bairro Novo,Casa,130.82,5,3,2,1990,277396.61
1768,"Rua B, 39",Centro,Sobrado,75.61,1,3,1,1995,824355.52
8126,"Rua C, 35",Bairro Novo,Casa,226.35,2,3,2,1968,985284.87
9257,"Rua C, 15",Vila,Apartamento,103.41,5,1,0,1989,983569.18
3307,"Rua A, 2",Bairro Novo,Sobrado,166.15,4,3,0,1989,261251.52
4718,"Rua C, 36",Centro,Sobrado,188.14,1,1,1,1960,750476.01
4069,"Rua B, 3",Vila,Casa,221.64,2,2,0,2014,430526.38
7429,"Rua A, 29",Vila,Casa,177.0,2,3,1,1983,388010.91
7076,"Rua B, 92",Bairro Novo,Casa,163.56,3,3,2,1961,900828.63
8723,"Rua C, 66",Bairro Novo,Apartamento,230.96,1,3,2,1956,781655.8
7645,"Rua C, 91",Centro,Sobrado,126.86,1,2,2,1979,501039.63
8605,"Rua A, 11",Vila,Apartamento,207.51,3,1,1,1986,444592.42
5458,"Rua B, 73",Bairro Novo,Apartamento,82.83,4,2,0,1960,512337.46
7620,"Rua C, 93",Bairro Novo,Sobrado,151.6,5,2,0,1988,840948.27
4072,"Rua B, 57",Centro,Sobrado,84.64,3,3,0,1971,322266.01
8133,"Rua C, 66",Centro,Sobrado,221.65,1,2,1,2005,594846.58
2637,"Rua C, 97",Vila,Sobrado,199.7,4,3,1,1976,314550.97
8371,"Rua A, 51",Vila,Apartamento,236.23,1,3,1,1967,933330.22
4534,"Rua C, 3",Bairro Novo,Apartamento,180.65,5,1,2,1966,305921.32
2294,"Rua A, 84",Centro,Apartamento,95.71,2,1,0,1995,545799.04
3171,"Rua A, 74",Bairro Novo,Casa,236.18,5,1,2,2012,241583.3
2234,"Rua A, 77",Bairro Novo,Casa,90.47,1,3,0,2004,978148.55
4898,"Rua B, 39",Centro,Apartamento,80.85,3,3,1,1966,733441.84
7942,"Rua A, 9",Bairro Novo,Sobrado,153.73,5,3,1,1978,222046.97
4391,"Rua A, 86",Centro,Apartamento,222.78,5,1,0,1976,454582.99
8382,"Rua B, 18",Centro,Apartamento,102.73,2,2,0,2004,241000.14
8167,"Rua A, 47",Vila,Apartamento,109.54,1,1,1,1959,526945.16
9476,"Rua C, 99",Bairro Novo,Sobrado,285.2,4,3,2,1977,333711.58
4932,"Rua A, 84",Centro,Casa,111.6,5,2,1,1979,989432.43
4309,"Rua B, 70",Bairro Novo,Sobrado,136.21,3,3,1,1955,613773.92
6418,"Rua A, 45",Vila,Apartamento,52.87,5,1,2,2003,250916.95
9025,"Rua C, 85",Vila,Casa,196.34,5,1,0,1968,773264.49
2999,"Rua C, 10",Bairro Novo,Casa,123.32,3,1,1,2019,171006.09
5442,"Rua B, 49",Bairro Novo,Apartamento,73.21,3,3,1,1954,928187.0
5579,"Rua B, 47",Bairro Novo,Casa,256.26,4,3,1,1972,244670.48
9533,"Rua C, 33",Centro,Apartamento,239.19,3,2,0,1955,826119.63
9905,"Rua B, 13",Vila,Apartamento,225.2,5,3,2,1967,191986.47
2970,"Rua B, 2",Centro,Casa,115.22,2,2,2,1992,691906.93
6543,"Rua B, 43",Vila,Apartamento,171.3,2,3,0,1950,612924.42
2442,"Rua B, 44",Vila,Apartamento,141.44,5,2,2,1992,446686.06
1672,"Rua C, 5",Centro,Apartamento,229.0,1,2,1,1974,523073.39
1058,"Rua C, 80",Centro,Apartamento,199.3,3,1,0,2019,704308.17
8102,"Rua C, 85",Centro,Apartamento,293.15,1,1,1,1996,210179.63
7446,"Rua B, 20",Vila,Casa,88.9,5,3,2,1961,531328.7
3856,"Rua C, 72",Centro,Apartamento,185.72,2,3,2,1992,377994.16
8540,"Rua B, 5",Bairro Novo,Casa,180.72,3,2,1,2010,227321.59
9347,"Rua C, 59",Bairro Novo,Apartamento,158.28,3,2,0,2005,988997.57
3275,"Rua C, 33",Bairro Novo,Apartamento,103.55,1,3,2,2007,314973.53
9499,"Rua B, 8",Bairro Novo,Apartamento,72.65,3,2,2,1989,678636.12
3877,"Rua B, 98",Bairro Novo,Sobrado,114.29,5,2,0,1989,517303.2
7940,"Rua B, 32",Bairro Novo,Casa,265.63,2,2,2,1984,269806.46
7421,"Rua A, 46",Centro,Sobrado,129.2,2,1,0,2014,141600.84
9512,"Rua C, 46",Bairro Novo,Casa,215.14,5,3,0,1989,354711.57
7230,"Rua B, 38",Centro,Sobrado,85.88,3,2,0,1963,731879.06
5022,"Rua C, 24",Centro,Casa,63.76,5,2,2,1962,982106.11
8083,"Rua B, 81",Centro,Apartamento,194.48,2,2,2,2007,874338.51
9521,"Rua A, 34",Bairro Novo,Casa,268.79,5,3,0,1977,886292.04
1174,"Rua B, 39",Bairro Novo,Casa,176.6,2,2,0,2015,575961.64
5636,"Rua A, 47",Bairro Novo,Apartamento,245.54,1,2,2,1993,984577.48
6784,"Rua C, 52",Vila,Apartamento,153.44,4,3,0,1979,992088.93
9658,"Rua A, 78",Centro,Sobrado,244.64,5,2,0,1968,316816.87
6546,"Rua A, 65",Centro,Casa,114.15,3,2,1,1993,343571.54
2088,"Rua B, 47",Vila,Sobrado,61.91,1,1,0,1974,757656.91
9025,"Rua B, 7",Centro,Casa,92.98,5,3,1,1950,622106.51
2852,"Rua B, 15",Centro,Sobrado,197.36,4,1,2,1992,160822.25
7406,"Rua C, 68",Centro,Sobrado,113.24,2,2,2,1989,388900.36
2118,"Rua A, 1",Bairro Novo,Casa,260.36,5,2,1,2011,282530.36
3074,"Rua B, 56",Centro,Casa,175.49,4,1,2,1970,360302.25
5118,"Rua C, 32",Vila,Sobrado,267.05,4,3,0,2004,312456.31
5355,"Rua C, 7",Vila,Apartamento,64.73,1,2,0,2013,874523.66
8228,"Rua C, 84",Bairro Novo,Casa,138.38,5,2,2,1975,509962.64
7307,"Rua A, 56",Bairro Novo,Apartamento,169.87,5,2,0,1979,364225.12
3719,"Rua B, 83",Vila,Casa,100.89,3,1,1,2007,196140.36
9094,"Rua C, 14",Centro,Sobrado,136.94,5,1,2,2003,150131.66
9305,"Rua A, 41",Bairro Novo,Sobrado,57.13,3,3,1,2005,145106.08
2583,"Rua B, 32",Vila,Casa,115.82,5,1,2,1974,502060.63
7153,"Rua C, 24",Bairro Novo,Apartamento,158.5,2,3,0,1989,517216.75
3505,"Rua A, 98",Vila,Apartamento,131.0,4,2,0,1967,523594.0
9856,"Rua A, 27",Bairro Novo,Casa,208.36,1,1,1,1966,899642.65
5425,"Rua C, 38",Bairro Novo,Casa,213.33,3,2,2,1971,681474.95
9514,"Rua A, 93",Centro,Sobrado,273.21,4,1,2,1988,129464.56
4137,"Rua A, 64",Bairro Novo,Apartamento,239.89,4,1,0,1972,758870.52
6686,"Rua C, 41",Vila,Apartamento,226.15,3,2,2,1978,826377.26
4740,"Rua B, 7",Bairro Novo,Sobrado,111.24,2,2,0,1965,368908.54
4264,"Rua B, 99",Bairro Novo,Casa,80.26,2,3,2,1955,575739.22
5014,"Rua C, 26",Centro,Casa,259.79,5,2,0,2017,765043.69
9286,"Rua C, 98",Bairro Novo,Casa,250.13,2,3,2,1967,240840.66
8958,"Rua A, 100",Centro,Sobrado,132.72,3,2,0,2012,204599.18
9844,"Rua A, 95",Bairro Novo,Casa,161.56,5,1,1,1979,611193.47
3132,"Rua A, 54",Centro,Casa,96.38,4,2,2,1985,223371.27
1150,"Rua B, 36",Bairro Novo,Sobrado,253.85,2,3,2,1955,721393.82
9118,"Rua A, 59",Vila,Sobrado,181.11,4,2,2,1978,405331.75
4340,"Rua A, 5",Bairro Novo,Sobrado,172.66,1,2,1,1967,824893.2
6078,"Rua B, 16",Bairro Novo,Apartamento,174.07,2,3,0,1953,624671.08
9102,"Rua C, 42",Bairro Novo,Casa,130.68,4,2,0,1992,737538.96
8197,"Rua B, 89",Centro,Sobrado,177.38,1,1,0,1997,688890.19
7772,"Rua B, 13",Centro,Apartamento,217.48,5,3,0,1953,897611.31
3660,"Rua B, 96",Centro,Casa,83.94,5,3,1,2014,716136.33
3186,"Rua A, 46",Vila,Casa,248.72,1,1,2,1998,957314.73
6277,"Rua C, 81",Bairro Novo,Casa,172.39,4,2,1,1983,861267.51
2414,"Rua A, 26",Bairro Novo,Apartamento,216.66,2,1,0,1980,299267.63
2401,"Rua C, 6",Vila,Sobrado,231.32,5,3,0,2006,753888.1
2887,"Rua A, 43",Bairro Novo,Casa,86.17,3,3,2,1955,977556.52
9875,"Rua C, 16",Bairro Novo,Apartamento,286.61,1,1,2,2004,822269.08
6025,"Rua B, 41",Bairro Novo,Sobrado,160.33,2,1,1,2000,765654.94
9380,"Rua A, 49",Vila,Sobrado,165.83,3,3,2,1950,990251.13
4930,"Rua A, 61",Bairro Novo,Sobrado,243.34,4,2,2,1976,918682.12
9020,"Rua A, 74",Bairro Novo,Sobrado,96.17,2,2,0,1954,784403.97
3459,"Rua A, 65",Centro,Casa,253.5,2,3,0,2007,138049.24
2286,"Rua C, 88",Vila,Apartamento,240.06,1,3,2,1996,880945.41
8737,"Rua A, 59",Centro,Apartamento,110.27,4,3,2,1996,154942.28
1415,"Rua B, 97",Vila,Apartamento,50.72,2,2,0,1961,542896.78
6608,"Rua C, 43",Centro,Sobrado,185.36,1,1,0,1952,193167.49
6801,"Rua B, 76",Vila,Casa,93.96,4,2,1,1976,241707.99
2242,"Rua C, 46",Bairro Novo,Sobrado,188.04,2,1,1,1958,846769.93
6112,"Rua A, 36",Vila,Casa,105.63,4,1,0,1995,264197.77
3709,"Rua A, 59",Centro,Sobrado,51.64,3,2,0,1980,727937.17
9646,"Rua C, 87",Centro,Apartamento,240.69,1,3,1,1999,323923.72
9254,"Rua B, 15",Vila,Casa,190.31,3,1,0,1961,354430.62
5958,"Rua B, 94",Vila,Sobrado,143.93,5,1,0,1966,130220.97
8175,"Rua A, 95",Bairro Novo,Sobrado,112.72,2,1,0,2012,298127.58
8190,"Rua B, 42",Centro,Sobrado,115.95,3,3,1,1976,235599.37
7394,"Rua B, 23",Vila,Sobrado,278.43,5,1,1,1956,916835.5
6964,"Rua C, 61",Bairro Novo,Apartamento,213.7,1,1,1,1964,499777.18
2449,"Rua B, 84",Bairro Novo,Sobrado,231.98,1,1,2,1986,885737.96
8315,"Rua C, 43",Bairro Novo,Casa,279.02,1,2,0,1964,313916.67
8554,"Rua C, 90",Vila,Apartamento,209.02,3,3,2,1994,466470.21
3222,"Rua A, 93",Bairro Novo,Apartamento,83.22,5,1,2,1954,275008.68
4612,"Rua B, 40",Vila,Apartamento,147.14,4,1,2,2005,745198.95
5698,"Rua B, 55",Bairro Novo,Apartamento,192.81,5,3,0,2002,871936.88
